0.628500,1.504500,-0.778500
0.643500,1.546500,-0.697500
0.642000,1.581000,-0.657000
0.630000,1.602000,-0.642000
0.624000,1.587000,-0.678000
0.645000,1.596000,-0.642000
0.607500,1.591500,-0.661500
0.609000,1.590000,-0.642000
0.612000,1.617000,-0.609000
0.619500,1.627500,-0.625500
0.610500,1.666500,-0.643500
0.600000,1.668000,-0.600000
0.603000,1.680000,-0.597000
0.582000,1.680000,-0.639000
0.591000,1.689000,-0.630000
0.585000,1.692000,-0.615000
0.588000,1.695000,-0.615000
0.585000,1.707000,-0.606000
0.594000,1.722000,-0.585000
0.588000,1.716000,-0.603000
0.603000,1.728000,-0.573000
0.585000,1.707000,-0.582000
0.595500,1.732500,-0.544500
0.601500,1.729500,-0.535500
0.625500,1.708500,-0.493500
0.645000,1.671000,-0.492000
0.648000,1.674000,-0.450000
0.652500,1.702500,-0.388500
0.624000,1.707000,-0.390000
0.646500,1.711500,-0.352500
0.639000,1.701000,-0.339000
0.652500,1.669500,-0.271500
0.597000,1.671000,-0.195000
0.543000,1.650000,-0.108000
0.493500,1.663500,-0.091500
0.462000,1.656000,-0.018000
0.412500,1.639500,0.019500
0.316500,1.603500,0.028500
0.240000,1.584000,0.027000
0.196500,1.567500,0.040500
0.120000,1.518000,0.036000
0.072000,1.437000,0.012000
0.061500,1.345500,-0.019500
0.046500,1.243500,-0.130500
0.100500,1.159500,-0.157500
0.186000,1.110000,-0.201000
0.336000,1.089000,-0.246000
0.385500,1.108500,-0.337500
0.478500,1.123500,-0.481500
0.519000,1.179000,-0.564000
0.525000,1.236000,-0.618000
0.493500,1.270500,-0.715500
0.448500,1.279500,-0.802500
0.408000,1.329000,-0.786000
0.358500,1.321500,-0.817500
0.318000,1.326000,-0.816000
0.276000,1.320000,-0.804000
0.238500,1.318500,-0.826500
0.241500,1.318500,-0.763500
0.208500,1.273500,-0.757500
0.211500,1.222500,-0.766500
0.190500,1.198500,-0.715500
0.178500,1.156500,-0.664500
0.220500,1.120500,-0.634500
0.235500,1.117500,-0.595500
0.292500,1.114500,-0.523500
0.340500,1.114500,-0.550500
0.403500,1.111500,-0.538500
0.448500,1.129500,-0.538500
0.520500,1.186500,-0.487500
0.573000,1.242000,-0.480000
0.645000,1.344000,-0.462000
0.672000,1.449000,-0.510000
0.685500,1.570500,-0.445500
0.658500,1.654500,-0.430500
0.609000,1.752000,-0.360000
0.561000,1.800000,-0.324000
0.520500,1.822500,-0.289500
0.484500,1.849500,-0.202500
0.391500,1.840500,-0.205500
0.336000,1.857000,-0.165000
0.264000,1.839000,-0.117000
0.183000,1.806000,-0.072000
0.090000,1.785000,-0.057000
0.028500,1.717500,-0.067500
-0.025500,1.639500,-0.094500
-0.103500,1.504500,-0.166500
-0.079500,1.399500,-0.133500
-0.073500,1.312500,-0.205500
-0.057000,1.242000,-0.234000
0.001500,1.174500,-0.262500
0.072000,1.110000,-0.312000
0.154500,1.090500,-0.343500
0.220500,1.054500,-0.478500
0.342000,1.080000,-0.522000
0.397500,1.120500,-0.559500
0.438000,1.167000,-0.684000
0.456000,1.227000,-0.714000
0.441000,1.269000,-0.759000
0.447000,1.302000,-0.771000
0.412500,1.327500,-0.817500
0.381000,1.356000,-0.840000
0.351000,1.365000,-0.831000
0.279000,1.362000,-0.900000
0.247500,1.366500,-0.829500
0.172500,1.318500,-0.826500
0.160500,1.309500,-0.787500
0.139500,1.282500,-0.745500
0.136500,1.228500,-0.718500
0.133500,1.171500,-0.667500
0.168000,1.128000,-0.588000
0.219000,1.101000,-0.543000
0.252000,1.089000,-0.513000
0.330000,1.089000,-0.486000
0.373500,1.099500,-0.472500
0.424500,1.105500,-0.454500
0.480000,1.134000,-0.444000
0.511500,1.162500,-0.490500
0.559500,1.216500,-0.472500
0.600000,1.275000,-0.480000
0.663000,1.371000,-0.477000
0.684000,1.449000,-0.462000
0.691500,1.537500,-0.427500
0.682500,1.609500,-0.418500
0.649500,1.663500,-0.427500
0.610500,1.723500,-0.406500
0.600000,1.767000,-0.327000
0.552000,1.830000,-0.285000
0.501000,1.854000,-0.219000
0.426000,1.872000,-0.198000
0.366000,1.866000,-0.153000
0.276000,1.872000,-0.114000
0.219000,1.860000,-0.111000
0.130500,1.816500,-0.154500
0.069000,1.773000,-0.132000
-0.012000,1.716000,-0.147000
-0.054000,1.662000,-0.165000
-0.084000,1.575000,-0.183000
-0.118500,1.492500,-0.202500
-0.121500,1.387500,-0.214500
-0.102000,1.305000,-0.246000
-0.082500,1.270500,-0.247500
-0.051000,1.233000,-0.267000
-0.010500,1.138500,-0.331500
0.058500,1.105500,-0.316500
0.118500,1.072500,-0.364500
0.190500,1.054500,-0.394500
0.276000,1.050000,-0.456000
0.339000,1.083000,-0.414000
0.388500,1.090500,-0.517500
0.442500,1.111500,-0.562500
0.492000,1.173000,-0.603000
0.511500,1.228500,-0.658500
0.522000,1.272000,-0.678000
0.511500,1.339500,-0.775500
0.495000,1.380000,-0.786000
0.450000,1.401000,-0.801000
0.381000,1.371000,-0.825000
0.322500,1.366500,-0.829500
0.252000,1.332000,-0.840000
0.240000,1.350000,-0.813000
0.189000,1.299000,-0.813000
0.181500,1.276500,-0.787500
0.177000,1.230000,-0.783000
0.175500,1.195500,-0.691500
0.196500,1.171500,-0.661500
0.195000,1.131000,-0.594000
0.225000,1.098000,-0.555000
0.264000,1.089000,-0.486000
0.300000,1.077000,-0.513000
0.345000,1.119000,-0.492000
0.405000,1.131000,-0.480000
0.469500,1.162500,-0.472500
0.531000,1.185000,-0.462000
0.583500,1.231500,-0.433500
0.616500,1.294500,-0.442500
